country,team,year,events,athletes,age,height,weight,medals,prev_medals,prev_3_medals,GDP,population,GDP_per_capita
Sri Lanka,SRI,2008,9,9,27.7,169.4,65,0,0,0.3,40713826321,20290119.8,2006.583831
Sri Lanka,SRI,2012,8,8,26.5,168.4,60.9,0,0,0.3,70447217164,20935813,3364.91433
Sri Lanka,SRI,2016,10,10,29,168.5,63.8,0,0,0,88012281910,21412373.4,4110.346867
South Sudan,SSD,2016,3,3,24,173.3,63.3,0,,,0,11076684.6,0
Sao Tome and Principe,STP,1996,2,2,18.5,170.5,59.5,0,,,0,134365.6,0
Sao Tome and Principe,STP,2000,2,2,24.5,178.5,74,0,0,0,0,143714,0
Sao Tome and Principe,STP,2004,2,2,17,175,61,0,0,0,114582282,159083.6,720.2645779
Sao Tome and Principe,STP,2008,4,4,21.2,171.5,65.8,0,0,0,188021169.3,174453.2,1077.774264
Sao Tome and Principe,STP,2012,2,2,23,173.5,64.5,0,0,0,250680845.7,189732.4,1321.233725
Sao Tome and Principe,STP,2016,3,3,27.3,168,57.3,0,0,0,345495615,204627.4,1688.413257
Sudan,SUD,1968,7,7,32,175.1,63.7,0,0,0,1677771401,10231530,163.9804996
Sudan,SUD,1972,15,31,24.7,170,65.6,0,0,0,2483055722,12378882,200.5880436
Sudan,SUD,1984,9,9,27.2,175.8,62,0,0,0,10447615385,18440506,566.5579559
Sudan,SUD,1988,8,8,27.8,172.1,65.6,0,0,0,14372555556,20207426,711.2511785
Sudan,SUD,1992,7,7,26,171.8,72.6,0,0,0,7031933492,22132463.4,317.7203262
Sudan,SUD,1996,4,4,25,172,63.3,0,0,0,9018303128,24215618.2,372.4168036
Sudan,SUD,2000,3,3,19,174.7,60.3,0,0,0,12257299147,26298773,466.0787462
Sudan,SUD,2004,4,4,23.2,183.2,71.8,0,0,0,26646007251,29275237,910.1892924
Sudan,SUD,2008,8,9,22.2,171.8,61,1,0,0,64833088568,32251701,2010.2223
Sudan,SUD,2012,5,6,23,176.2,61,0,1,0.3,63196236489,35512431,1779.552532
Sudan,SUD,2016,6,6,21.3,173.7,68,0,0,0.3,1.03E+11,39425039.6,2611.132444
Switzerland,SUI,1964,51,129,28.1,174.8,71.7,6,12,16,14480556816,6098495.4,2374.447444
Switzerland,SUI,1968,68,155,26,175.9,72.7,13,6,7,18942730098,6153649.8,3078.291862
Switzerland,SUI,1972,116,265,24.1,172.4,66.4,8,13,10.3,0,6208804.2,0
Switzerland,SUI,1976,41,101,25.6,174.9,70.2,10,8,9,0,6263958.6,0
Switzerland,SUI,1980,45,86,25.3,180.5,76.6,2,10,10.3,1.23E+11,6319113,19394.65238
Switzerland,SUI,1984,91,245,23.7,173.9,67.9,13,2,6.7,1.09E+11,6476145,16901.4128
Switzerland,SUI,1988,83,151,27.6,176.8,70.9,8,13,8.3,2.16E+11,6633177,32494.38391
Switzerland,SUI,1992,80,171,26.3,175.6,69.3,1,8,7.7,2.80E+11,6805766.2,41129.53513
Switzerland,SUI,1996,83,172,27.1,174.1,66.9,11,1,7.3,3.40E+11,6993912.6,48628.14557
Switzerland,SUI,2000,82,138,27.4,176.5,68.9,14,11,6.7,2.79E+11,7182059,38875.89896
Switzerland,SUI,2004,83,138,27.4,176.8,70,7,14,8.7,4.04E+11,7438209.4,54302.58524
Switzerland,SUI,2008,75,116,27.4,176.8,69.8,11,7,10.7,5.67E+11,7694359.8,73725.82187
Switzerland,SUI,2012,71,126,27.4,177.7,72.2,4,11,10.7,6.86E+11,8006153.8,85736.5493
Switzerland-1,SUI,2016,80,152,26,174.1,67.1,11,4,7.3,6.88E+11,8353108.2,82351.98007
Suriname,SUR,1968,1,1,20,177,65,0,,,241350000,380879.2,633.6654771
Suriname,SUR,1972,3,3,19,168.3,63.7,0,0,0,311950000,378956.8,823.1809008
Suriname,SUR,1976,4,4,23,176,67.3,0,0,0,505500000,377034.4,1340.72647
Suriname,SUR,1984,7,7,19.8,171.8,68.5,0,0,0,864000000,390169.6,2214.421626
Suriname,SUR,1988,10,10,21.4,173.5,66.1,1,0,0,1161000000,405227.2,2865.059404
Suriname,SUR,1992,7,9,21.7,173.2,65.6,1,1,0.3,404600000,426004.4,949.7554485
Suriname,SUR,1996,11,11,21.3,168.2,60.2,0,1,0.7,861372046.5,452501.2,1903.579585
Suriname,SUR,2000,5,5,23.6,166.8,60.8,0,0,0.7,947671969.7,478998,1978.446611
Suriname,SUR,2004,4,4,23.5,168,58.8,0,0,0.3,1484092538,505830.8,2933.970288
Suriname,SUR,2008,4,4,19,169,64.8,0,0,0,3532969035,532663.6,6632.645886
Suriname,SUR,2012,5,5,22,169.2,68,0,0,0,4980000000,557838,8927.322986
Suriname,SUR,2016,6,6,24.3,184,77.5,0,0,0,3317421500,581793,5702.064996
Slovakia,SVK,1996,69,98,24.7,177.5,71.4,3,,,27925036755,5330536,5238.692086
Slovakia,SVK,2000,63,132,24.6,179.9,75.3,6,3,3,29242558797,5376690,5438.766006
Slovakia,SVK,2004,59,84,26.2,178.3,73.5,10,6,4.5,57437444469,5384583.6,10667.01694
Slovakia,SVK,2008,54,67,27.8,179.1,72.5,10,10,6.3,1.01E+11,5392477.2,18707.54317
Slovakia,SVK,2012,52,65,27.4,177.5,70.5,5,10,8.7,94623731086,5407632,17498.1824
Slovakia,SVK,2016,49,63,28,180,72.8,8,5,8.3,89952699525,5430891.4,16563.15564
Sweden,SWE,1964,72,175,26.1,174.2,67.6,15,7,37,22532417359,7857265.4,2867.717483
Sweden,SWE,1968,95,186,24.4,178.6,72,9,15,18.7,31066820769,7970889.8,3897.534848
Sweden,SWE,1972,90,186,24.9,178.6,72,22,9,10.3,48953974498,8084514.2,6055.277199
Sweden,SWE,1976,90,163,24.5,180.1,75,10,22,15.3,89362242654,8198138.6,10900.30884
Sweden,SWE,1980,102,201,23.8,181,75,20,10,13.7,1.42E+11,8311763,17095.41044
Sweden,SWE,1984,138,254,24.2,179.8,74.2,34,20,17.3,1.09E+11,8406420.2,12990.19052
Sweden,SWE,1988,113,251,25.5,181,75.9,16,34,21.3,2.07E+11,8501077.4,24348.44317
Sweden,SWE,1992,121,252,26.3,180.4,76,35,16,23.3,2.84E+11,8612933.4,33010.70458
Sweden,SWE,1996,109,233,27.1,179.6,75.2,31,35,28.3,2.92E+11,8741988.2,33372.95742
Sweden,SWE,2000,92,198,27.2,180,75.9,32,31,27.3,2.63E+11,8871043,29628.30864
Sweden,SWE,2004,79,157,27.6,178.4,71.4,12,32,32.7,3.85E+11,9075317.4,42435.87117
Sweden,SWE,2008,81,169,27.9,178,71.7,7,12,25,5.18E+11,9279591.8,55789.73851
Sweden,SWE,2012,81,168,28.4,178.3,72.3,22,7,17,5.52E+11,9568777,57738.20416
Sweden,SWE,2016,79,186,27.7,178.1,73.1,28,22,13.7,5.16E+11,9953273,51807.58129
Swaziland,SWZ,1972,4,4,34,170.5,71,0,,,146736434,474004.8,309.567401
Swaziland,SWZ,1984,11,11,23.5,165.8,65.5,0,0,0,494483241.4,700742.8,705.6558289
Swaziland,SWZ,1988,11,15,24.7,167.2,69.9,0,0,0,692026606.9,802921.6,861.8856522
Swaziland,SWZ,1992,10,10,21.5,176.8,62.5,0,0,0,1284759852,889308,1444.67367
Swaziland,SWZ,1996,5,6,26,170,61.7,0,0,0,1602741772,959902,1669.693127
Swaziland,SWZ,2000,6,6,22.3,173.5,61,0,0,0,1738093757,1030496,1686.657451
Swaziland,SWZ,2004,3,3,26.7,175,73.3,0,0,0,2770082792,1058265.6,2617.568588
Swaziland,SWZ,2008,4,4,20,174,64.2,0,0,0,3294084181,1086035.2,3033.128375
Swaziland,SWZ,2012,3,3,22,176.7,74.7,0,0,0,4886551706,1113526.4,4388.3573
Swaziland,SWZ,2016,2,2,25.5,175,69.5,0,0,0,3816019223,1143279.8,3337.782425
Syria,SYR,1972,4,5,31,166.4,59.8,0,,,2415706807,6835150,353.4241102
Syria,SYR,1980,55,71,24.5,173.8,79.8,0,0,0,13062420385,8898954,1467.860199
Syria,SYR,1984,9,9,24.9,170.7,77.4,1,0,0,19195414015,10302970.8,1863.095061
Syria,SYR,1988,13,13,22.8,170.2,73.2,0,1,0.3,16574342984,11706987.6,1415.764973
Syria,SYR,1992,9,9,23.7,174,63.8,0,0,0.3,33107349666,13188727.6,2510.27625
Syria,SYR,1996,8,8,23.8,168,63.7,1,0,0.3,61546280624,14748190.8,4173.141062
Syria,SYR,2000,7,8,26,178.5,71.2,0,1,0.3,80590022272,16307654,4941.852597
Syria,SYR,2004,6,6,27.2,177,83.5,1,0,0.3,1.13E+11,18719617.6,6029.129569
Syria,SYR,2008,7,7,25,176.1,76.7,0,1,0.7,2.18E+11,21131581.2,10320.57175
Syria,SYR,2012,10,10,24.5,177.9,74.1,0,0,0.3,43190317725,21084609,2048.428677
Syria,SYR,2016,7,7,24.1,185.3,84.8,0,0,0.3,12598742887,19518661.4,645.4716657
Tanzania,TAN,1964,4,4,23.2,174.5,61.5,0,,,0,10210511.8,0
Tanzania,TAN,1968,5,5,21,172,65.4,0,0,0,0,12482298.6,0
Tanzania,TAN,1972,16,22,23,171.7,61.9,0,0,0,0,14754085.4,0
Tanzania,TAN,1980,22,48,25,170,64.3,2,0,0,0,19297659,0
Tanzania,TAN,1984,14,21,27.4,170.2,63.3,0,2,0.7,0,22061000.2,0
Tanzania,TAN,1988,9,10,23.5,167.3,62.1,0,0,0.7,5100405344,24824341.4,205.4598453
Tanzania,TAN,1992,7,9,26,168.7,63.1,0,0,0.7,4601413521,27857550.4,165.1765304
Tanzania,TAN,1996,5,7,25.9,168.2,64.7,0,0,0,6496195824,31160627.2,208.4744887
Tanzania,TAN,2000,2,4,27,171.2,59,0,0,0,13375976354,34463704,388.1177819
Tanzania,TAN,2004,6,9,24.4,166.4,54.1,0,0,0,16675948415,38722433.2,430.6534233
Tanzania,TAN,2008,6,9,25.4,169,61.9,0,0,0,27961527623,42981162.4,650.553081
Tanzania,TAN,2012,5,6,26.7,166.3,58.2,0,0,0,39650522646,48083445.4,824.6189997
Tanzania,TAN,2016,5,7,24.4,165.8,57.9,0,0,0,49774004999,54375162,915.3812728
Czechoslovakia,TCH,1964,64,187,24.8,172.6,70.4,54,22,18,#N/A,9511154.4,#N/A
Czechoslovakia,TCH,1968,66,203,24,172.9,69.1,29,54,27.7,#N/A,9700880.8,#N/A
Czechoslovakia,TCH,1972,93,274,24.5,175.6,72.6,29,29,35,#N/A,9890607.2,#N/A
Czechoslovakia,TCH,1976,79,251,24,175.7,71.8,15,29,37.3,#N/A,10080333.6,#N/A
Czechoslovakia,TCH,1980,114,317,24,174.4,70,51,15,24.3,#N/A,10270060,#N/A
Czechoslovakia,TCH,1988,97,226,23.7,176.6,72,10,51,31.7,#N/A,10294965.6,#N/A
Czechoslovakia,TCH,1992,121,269,24,178.6,73.9,8,10,25.3,#N/A,10287895.6,#N/A
Tonga,TGA,1988,7,7,22.1,183.3,83,0,,,106657267.4,98323.2,1084.761963
Tonga,TGA,1992,5,5,24,179.8,81.2,0,0,0,137066290.6,99502.2,1377.520202
Tonga,TGA,1996,5,5,24.4,177,86,1,0,0,222100576.3,101052.6,2197.870973
Tonga,TGA,2000,3,3,27.7,173.3,79.7,0,1,0.3,204848436.6,102603,1996.515079
Tonga,TGA,2004,5,5,27.4,177,83.6,0,0,0.3,230657579.1,104515,2206.932776
Tonga,TGA,2008,3,3,29.7,181.7,100,0,0,0.3,344436494.4,106427,3236.36384
Tonga,TGA,2012,3,3,24.7,183,88.5,0,0,0,470705334.8,106878.6,4404.112094
Tonga,TGA,2016,7,7,22.1,177.9,79,0,0,0,420548768.1,105948.4,3969.37347
Thailand,THA,1964,41,67,25.2,167.8,62.5,0,0,0,3889129939,29824113,130.4021997
Thailand,THA,1968,18,46,26.4,169.4,61.5,0,0,0,6081009422,33802523,179.8980929
Thailand,THA,1972,21,37,29.2,167.1,61.4,0,0,0,8177872958,37780933,216.4550293
Thailand,THA,1976,33,62,26.4,169,60,1,0,0,16985208712,41759343,406.7403242
Thailand,THA,1984,25,40,27.8,167.5,59.3,1,1,0.3,41797647303,49534015.8,843.8170544
Thailand,THA,1988,12,15,24.9,165.5,58.8,1,1,0.7,61667254411,53330278.6,1156.32725
Thailand,THA,1992,47,64,22.2,166.5,58.8,1,1,1,1.11E+11,56796048.6,1962.337218
Thailand,THA,1996,42,58,21.3,169,62.8,2,1,1,1.83E+11,59931325.8,3054.07894
Thailand,THA,2000,51,68,23,170.3,62.6,3,2,1.3,1.26E+11,63066603,2004.103503
Thailand,THA,2004,46,51,25.2,169.3,63.5,8,3,2,1.73E+11,65148157.4,2653.889333
Thailand,THA,2008,43,53,24.6,167.1,59.5,4,8,4.3,2.91E+11,67229711.8,4334.140251
Thailand,THA,2012,37,43,24.9,168.1,64.4,3,4,5,3.98E+11,69080052.2,5755.033289
Thailand,THA,2016,45,58,26,169.5,65.9,6,3,5,4.13E+11,70530650.4,5860.799492
Tajikistan,TJK,1996,8,8,21.5,180.3,77,0,,,1043654822,5930942.8,175.9677773
Tajikistan,TJK,2000,4,4,22.2,168.5,57.2,0,0,0,860541842.3,6272998,137.1819092
Tajikistan,TJK,2004,9,9,29.3,168.6,73.1,0,0,0,2076176636,6812510.4,304.7594079
Tajikistan,TJK,2008,16,16,27.3,173.5,76.9,2,0,0,5161299725,7352022.8,702.0244449
Tajikistan,TJK,2012,16,16,27.2,175.3,77.2,1,2,0.7,7633036366,7982692.6,956.1982089
Tajikistan,TJK,2016,7,7,24.9,179.1,80.1,1,1,1,6992416097,8727891.8,801.157514
Turkmenistan,TKM,1996,7,7,24.3,175.5,73,0,,,2378759975,4229590.4,562.4090633
Turkmenistan,TKM,2000,8,8,25.4,170,68.6,0,0,0,2904662605,4569132,635.7143118
Turkmenistan,TKM,2004,10,10,24.7,175.4,71.6,0,0,0,6838351088,4848667.2,1410.356868
Turkmenistan,TKM,2008,9,10,23.7,169.7,70.2,0,0,0,19271523179,5128202.4,3757.949019
Turkmenistan,TKM,2012,10,10,23,174.3,69.6,0,0,0,35164210526,5467354.4,6431.6684
Turkmenistan,TKM,2016,9,9,22.4,175,77.3,0,0,0,36169428571,5863232.4,6168.85467
Timor Leste,TLS,2004,2,2,27,161,43,0,,,440764600,962410.4,457.9798805
Timor Leste,TLS,2008,1,1,24,151,48,0,0,0,648492700,1046460.8,619.7009004
Timor Leste,TLS,2012,2,2,24,159.5,53,0,0,0,1160389600,1135416.8,1021.99439
Timor Leste,TLS,2016,3,3,26,160,58,0,0,0,1650619400,1224649.4,1347.830163
Togo,TOG,1972,5,7,22.2,173,67,0,,,456159541.7,2325528.4,196.1530729
Togo,TOG,1984,6,6,25.2,174.2,66.5,0,0,0,975908209.6,3253244.8,299.9799491
Togo,TOG,1988,6,6,23.3,173,64.8,0,0,0,1873745515,3668379.6,510.7828849
Togo,TOG,1992,5,9,24.3,171.8,71.1,0,0,0,2300598696,4102364.6,560.7982031
Togo,TOG,1996,4,7,26.3,173.6,72.8,0,0,0,1991429218,4555199.8,437.1771394
Togo,TOG,2000,3,3,19.3,171,68.3,0,0,0,2027363117,5008035,404.8220743
Togo,TOG,2004,3,3,22.7,174,66.3,0,0,0,3071152629,5633563,545.1527974
Togo,TOG,2008,4,4,27.5,177.8,76.2,1,0,0,4516616224,6259091,721.6089723
Togo,TOG,2012,6,6,23.8,173.4,68.8,0,1,0.3,5263522037,6932404.6,759.2635371
Togo,TOG,2016,5,5,18.8,158,53,0,0,0.3,6031632015,7667099.2,786.6902276
Chinese Taipei,TPE,1964,46,96,24.3,164.6,59.9,0,1,0.5,#N/A,#N/A,#N/A
Chinese Taipei,TPE,1968,57,93,23.9,166.5,59.7,1,0,0.3,#N/A,#N/A,#N/A
Chinese Taipei,TPE,1972,41,44,21.6,169.5,62.7,0,1,0.7,#N/A,#N/A,#N/A
Chinese Taipei,TPE,1984,40,52,22.8,172,64.8,1,0,0.3,#N/A,#N/A,#N/A
Chinese Taipei,TPE,1988,84,123,22,168.7,62.1,0,1,0.7,#N/A,#N/A,#N/A
Chinese Taipei,TPE,1992,15,38,24.8,174.9,72.1,20,0,0.3,#N/A,#N/A,#N/A
Chinese Taipei,TPE,1996,63,107,22.2,168.5,62,1,20,7,#N/A,#N/A,#N/A
Chinese Taipei,TPE,2000,59,75,22.3,168.7,62.5,5,1,7,#N/A,#N/A,#N/A
Chinese Taipei,TPE,2004,52,104,22.9,172.1,69.5,9,5,8.7,#N/A,#N/A,#N/A
Chinese Taipei,TPE,2008,41,92,24.8,171.3,70.9,4,9,5,#N/A,#N/A,#N/A
Chinese Taipei,TPE,2012,40,55,24.2,169.6,67.9,2,4,6,#N/A,#N/A,#N/A
Chinese Taipei,TPE,2016,46,67,25.1,169.2,65.6,5,2,5,#N/A,#N/A,#N/A
Trinidad and Tobago,TTO,1964,10,18,25,177.3,76.9,6,0,0.5,711897520,905512.8,786.18162
Trinidad and Tobago,TTO,1968,14,25,24.3,174.7,71.5,0,6,2.3,758899949.6,961097.6,789.6179843
Trinidad and Tobago,TTO,1972,16,36,22.9,177.4,72.9,0,0,2,1083391921,1016682.4,1065.614907
Trinidad and Tobago,TTO,1976,10,20,24.4,176.7,70.8,1,0,2,2500424512,1072267.2,2331.904316
Trinidad and Tobago,TTO,1980,5,15,27.1,177.4,74.5,0,1,0.3,6235833336,1127852,5528.946472
Trinidad and Tobago,TTO,1984,14,23,22,177.3,69.5,0,0,0.3,7757083335,1183318.4,6555.364418
Trinidad and Tobago,TTO,1988,9,10,23.2,172.1,65,0,0,0.3,4496910569,1238784.8,3630.098278
Trinidad and Tobago,TTO,1992,7,13,25.1,178.6,72.8,0,0,0,5439552941,1279655,4250.796458
Trinidad and Tobago,TTO,1996,14,16,24,176.7,70.8,2,0,0,5759570496,1305929,4410.324371
Trinidad and Tobago,TTO,2000,18,29,23.3,178.8,73,2,2,0.7,8154342548,1332203,6120.945943
Trinidad and Tobago,TTO,2004,18,26,24.2,178.1,75.3,1,2,1.3,13280292692,1363440.2,9740.28248
Trinidad and Tobago,TTO,2008,19,35,24.7,178.5,73.2,6,1,1.7,27871587350,1394677.4,19984.25396
Trinidad and Tobago,TTO,2012,22,38,24.7,177.3,74.6,10,6,3,27121712419,1430248.4,18962.93848
Trinidad and Tobago,TTO,2016,24,43,26.4,174.6,69.2,1,10,5.7,23496215881,1471771,15964.5868
Tunisia,TUN,1964,9,12,25.2,173.1,63.3,2,0,0,0,4128952.8,0
Tunisia,TUN,1968,7,8,25.4,169.8,60.6,2,2,1,1214666668,4741253.6,256.1910352
Tunisia,TUN,1972,11,37,23.3,178.8,72.8,1,2,1.3,2237554587,5353554.4,417.9568227
Tunisia,TUN,1976,5,16,22.7,181.5,76.9,0,1,1.7,4508191953,5965855.2,755.6656677
Tunisia,TUN,1984,17,28,22.1,178.8,71.6,0,0,1,8254537657,7322902.8,1127.222071
Tunisia,TUN,1988,14,45,24.2,179.1,71.8,0,0,0.3,10096243801,8067649.6,1251.447981
Tunisia,TUN,1992,13,15,24.7,173.4,67,0,0,0,15496702220,8730681.6,1774.970493
Tunisia,TUN,1996,24,52,23.8,179,75.4,1,0,0,19587155099,9311998.8,2103.431875
Tunisia,TUN,2000,34,47,24.4,179.1,77.4,0,1,0.3,21473522939,9893316,2170.508143
Tunisia,TUN,2004,37,64,23.2,178.3,72.9,0,0,0.3,31183893587,10294014.8,3029.322785
Tunisia,TUN,2008,28,29,23.7,174.8,69.2,1,0,0.3,44859452038,10694713.6,4194.544493
Tunisia,TUN,2012,50,87,25.3,183.8,81.8,3,1,0.3,47311411910,11160149.4,4239.317075
Tunisia,TUN,2016,47,65,26.9,180.8,78.9,3,3,1.3,44360065797,11678567.8,3798.4166
Turkey,TUR,1964,24,25,29,175.3,76,6,9,6.3,11129344520,30412142.6,365.9506884
Turkey,TUR,1968,29,30,27.1,173.4,71.5,2,6,7.3,17422566374,33831374.2,514.982521
Turkey,TUR,1972,43,50,25.8,173.4,69.1,1,2,5.7,20431095406,37250605.8,548.4768628
Turkey,TUR,1976,27,28,25.9,169.3,66.9,0,1,3,51279868357,40669837.4,1260.88206
Turkey,TUR,1984,49,62,24.8,176.9,72.5,3,0,1,59990263933,48183098.2,1245.047873
Turkey,TUR,1988,40,51,23.6,173.3,68.7,2,3,1.3,90853080152,52277127.4,1737.912634
Turkey,TUR,1992,43,54,23.1,174.7,75.7,6,2,1.7,1.59E+11,56282023,2826.746295
Turkey,TUR,1996,55,61,24.4,172.6,72,6,6,3.7,1.81E+11,60197785,3014.479686
Turkey,TUR,2000,58,67,23.9,174.2,71.5,5,6,4.7,2.74E+11,64113547,4278.26899
Turkey,TUR,2004,65,74,24.3,174.1,71.2,11,5,5.7,4.09E+11,67746266.2,6035.24036
Turkey,TUR,2008,67,71,25.6,174,71.5,7,11,7.3,7.70E+11,71378985.4,10793.77909
Turkey,TUR,2012,80,119,25.7,174.5,70.8,5,7,7.7,8.81E+11,75775678.2,11620.56244
Turkey,TUR,2016,88,119,25.4,175.2,69.9,8,5,7.7,8.70E+11,80544028,10797.60997
Tuvalu,TUV,2008,3,3,18.7,163,57.5,0,,,31874425.95,10367.6,3074.426671
Tuvalu,TUV,2012,3,3,20.3,158,60.7,0,0,0,39345578.22,10680.8,3683.766967
Tuvalu,TUV,2016,1,1,24,184,72,0,0,0,41629064.97,10915.4,3813.791979
United Arab Emirates,UAE,1988,15,36,19.5,171.8,63.4,0,,,36275674203,1722930.4,21054.63703
United Arab Emirates,UAE,1992,19,36,21.6,171.3,62.5,0,0,0,54239171888,2175187.4,24935.40184
United Arab Emirates,UAE,1996,4,4,23.8,180,80,0,0,0,73571233996,2725260.2,26996.04023
United Arab Emirates,UAE,2000,5,5,27.6,175.2,72.2,0,0,0,1.04E+11,3275333,31855.38692
United Arab Emirates,UAE,2004,5,5,29.4,176.8,70.6,1,0,0,1.48E+11,5357908.2,27589.87173
United Arab Emirates,UAE,2008,9,9,27.8,172.1,69,0,1,0.3,3.15E+11,7440483.4,42399.79892
United Arab Emirates,UAE,2012,9,26,23.6,174.3,70.2,0,0,0.3,3.85E+11,8655822.2,44433.6761
United Arab Emirates,UAE,2016,11,12,27.8,171.6,73,1,0,0.3,3.69E+11,8990977,41069.5078
Uganda,UGA,1964,14,19,23.2,175.1,70.3,0,0,0,589056603.8,8537123.6,68.99942315
Uganda,UGA,1968,14,14,22.6,171.6,63.1,2,0,0,1037379251,9723849.2,106.6840126
Uganda,UGA,1972,19,35,25.5,173.3,66.9,2,2,0.7,1490970267,10910574.8,136.6536864
Uganda,UGA,1980,12,16,24.5,176.6,69.7,1,2,1.3,1244610000,13284026,93.69222855
Uganda,UGA,1984,24,30,24.4,170.6,65.7,0,1,1.7,3615647477,15005067.6,240.9617586
Uganda,UGA,1988,22,30,23.8,170.3,62.7,0,0,1,6508931652,16726109.2,389.1479826
Uganda,UGA,1992,9,9,22.6,177.2,64.4,0,0,0.3,2857457761,18873443.4,151.4009765
Uganda,UGA,1996,9,12,25.4,169.5,69.1,1,0,0,6044585327,21447070.2,281.8373452
Uganda,UGA,2000,13,13,24.5,164.9,57.2,0,1,0.3,6193246837,24020697,257.8296057
Uganda,UGA,2004,10,11,20.9,167.5,61.3,0,0,0.3,7939487548,27349109.4,290.3015024
Uganda,UGA,2008,10,11,23.5,172.9,58.9,0,0,0.3,14440404137,30677521.8,470.7161234
Uganda,UGA,2012,12,16,24.1,170.9,59.6,1,0,0,27305915908,34395979.2,793.8694156
Uganda,UGA,2016,14,23,23.1,171.2,61.3,0,1,0.3,29203988697,38862807,751.4636989
Ukraine,UKR,1996,148,351,24.4,174,70.3,34,,,44558841762,49963779.8,891.8228753
Ukraine,UKR,2000,185,368,24.5,174.1,69.2,35,34,34,32375081951,48879755,662.3413303
Ukraine,UKR,2004,175,357,24.4,174.7,68.9,47,35,34.5,67220154164,47601061,1412.156636
Ukraine,UKR,2008,177,327,24.9,175.4,69.9,31,47,38.7,1.88E+11,46322367,4060.889203
Ukraine,UKR,2012,174,304,25.4,175.2,70.1,26,31,37.7,1.83E+11,45402837.6,4021.598861
Ukraine,UKR,2016,142,272,26.5,174.9,68.9,15,26,34.7,93355868978,44767984.4,2085.326606
Soviet Union,RUS,1964,154,463,26,174.7,72.8,174,169,151.7,#N/A,125194364,#N/A
Soviet Union,RUS,1968,164,471,24.4,175.4,72.2,192,174,170.7,#N/A,128460128,#N/A
Soviet Union,RUS,1972,180,531,24.9,175.4,72.4,214,192,178.3,#N/A,131725892,#N/A
Soviet Union,RUS,1976,189,574,24,175.8,72.5,286,214,193.3,#N/A,134991656,#N/A
Soviet Union,RUS,1980,202,660,23.7,176.5,72.6,442,286,230.7,#N/A,138257420,#N/A
Soviet Union,RUS,1988,221,647,24.1,177.1,73.7,300,442,314,#N/A,146056047.2,#N/A
Uruguay,URU,1964,8,29,25.4,179.8,78.9,1,0,8.7,1975701816,#N/A,#N/A
Uruguay,URU,1968,31,50,20.8,167.7,64.6,0,1,4.3,1593674185,#N/A,#N/A
Uruguay,URU,1972,12,20,22.7,170.2,67,0,0,0.3,2189418689,#N/A,#N/A
Uruguay,URU,1976,9,15,20.8,172.4,68.6,0,0,0.3,3667161241,#N/A,#N/A
Uruguay,URU,1984,11,23,22,186.5,81.5,0,0,0,4850238550,#N/A,#N/A
Uruguay,URU,1988,14,18,24.2,178.9,76.5,0,0,0,8213526914,#N/A,#N/A
Uruguay,URU,1992,15,18,27.4,179.3,74.4,0,0,0,12878150210,#N/A,#N/A
Uruguay,URU,1996,14,15,25.1,177.5,71.3,0,0,0,20515457256,#N/A,#N/A
Uruguay,URU,2000,16,17,25.8,176.4,75.3,1,0,0,22823271521,#N/A,#N/A
Uruguay,URU,2004,16,18,24.3,177.7,73.4,0,1,0.3,13686329890,#N/A,#N/A
Uruguay,URU,2008,12,13,25.3,178.1,73.2,0,0,0.3,31119603034,#N/A,#N/A
Uruguay,URU,2012,11,27,24,179.1,74,0,0,0.3,54232266359,#N/A,#N/A
Uruguay,URU,2016,14,17,29.2,176.8,72.1,0,0,0,57480788380,#N/A,#N/A
United States,USA,1964,159,492,23.5,177.2,71.8,169,125,127.3,6.86E+11,186641333.2,3674.427246
United States,USA,1968,167,529,23.5,177.2,72.1,166,169,139,9.43E+11,195766004.4,4814.421191
United States,USA,1972,185,578,23.6,177.6,71.7,171,166,153.3,1.28E+12,204890675.6,6242.890245
United States,USA,1976,189,554,23,177.3,71,164,171,168.7,1.87E+12,214015346.8,8753.624579
United States,USA,1984,217,693,24.6,177.2,71.6,352,164,167,4.04E+12,233117503.6,17320.06365
United States,USA,1988,230,715,25.2,177.1,71.4,207,352,229,5.24E+12,243094989.2,21540.71549
United States,USA,1992,248,734,25.7,177,71.9,224,207,241,6.52E+12,254946696.4,25575.26766
United States,USA,1996,263,839,26.4,177.5,73.2,259,224,261,8.07E+12,268672625.2,30048.16733
United States,USA,2000,265,764,26.6,177.3,73.6,242,259,230,1.03E+13,282398554,36299.40683
United States,USA,2004,254,726,26.5,177,73.6,263,242,241.7,1.22E+13,293912270.4,41567.50578
United States,USA,2008,258,763,26.4,177.7,74.4,317,263,254.7,1.48E+13,305425986.8,48358.36058
United States,USA,2012,245,689,26.7,178.3,74.7,248,317,274,1.63E+13,316552817.4,51346.88149
United States,USA,2016,245,719,26.4,178,73.8,264,248,276,1.87E+13,326874621.4,57193.48881
Uzbekistan,UZB,1996,70,95,24.3,178.7,77.5,2,,,13948892216,23186972.4,601.5831638
Uzbekistan,UZB,2000,69,85,24.4,175.3,72.6,4,2,2,13760513969,24925554,552.0645186
Uzbekistan,UZB,2004,71,79,23.7,177.6,75,5,4,3,12030023548,26401023.2,455.6650497
Uzbekistan,UZB,2008,67,69,23.3,175.4,71.2,6,5,3.7,29549438884,27876492.4,1060.012804
